Act,Pred,diff,player_face_url,short_name
350000.0,598589.7021083832,-248589.70210838318,https://cdn.sofifa.net/players/186/942/22_120.png,İ. Gündoğan
17500000.0,16595961.331966013,904038.6680339873,https://cdn.sofifa.net/players/188/350/22_120.png,M. Reus
825000.0,1238107.2232598662,-413107.22325986624,https://cdn.sofifa.net/players/188/377/22_120.png,K. Walker
3800000.0,4088226.4353606105,-288226.4353606105,https://cdn.sofifa.net/players/188/567/22_120.png,P. Aubameyang
150000.0,-12556.832405209541,162556.83240520954,https://cdn.sofifa.net/players/193/747/22_120.png,Koke
475000.0,430104.401222527,44895.59877747297,https://cdn.sofifa.net/players/198/176/22_120.png,S. de Vrij
2300000.0,2646838.1405065954,-346838.1405065954,https://cdn.sofifa.net/players/201/942/22_120.png,Roberto Firmino
275000.0,428889.13531804085,-153889.13531804085,https://cdn.sofifa.net/players/202/556/22_120.png,M. Depay
1300000.0,1047380.4095094502,252619.5904905498,https://cdn.sofifa.net/players/204/963/22_120.png,Carvajal
2700000.0,2833102.798106551,-133102.79810655117,https://cdn.sofifa.net/players/205/498/22_120.png,Jorginho
2300000.0,2289421.2168965936,10578.78310340643,https://cdn.sofifa.net/players/206/113/22_120.png,S. Gnabry
900000.0,1134359.1489111483,-234359.1489111483,https://cdn.sofifa.net/players/223/848/22_120.png,S. Milinković-Savić
2600000.0,2429843.469509423,170156.53049057722,https://cdn.sofifa.net/players/226/790/22_120.png,W. Ndidi
850000.0,1247227.7356202304,-397227.73562023044,https://cdn.sofifa.net/players/230/142/22_120.png,Oyarzabal
250000.0,350956.7249839604,-100956.72498396039,https://cdn.sofifa.net/players/231/478/22_120.png,L. Martínez
725000.0,577634.3795832992,147365.62041670084,https://cdn.sofifa.net/players/231/677/22_120.png,M. Rashford
6500000.0,6390982.988556653,109017.01144334674,https://cdn.sofifa.net/players/235/212/22_120.png,A. Hakimi
1100000.0,1226721.9923644066,-126721.99236440659,https://cdn.sofifa.net/players/235/243/22_120.png,M. de Ligt
2200000.0,1631922.991346091,568077.008653909,https://cdn.sofifa.net/players/041/236/22_120.png,Z. Ibrahimović
950000.0,829751.1965895891,120248.80341041088,https://cdn.sofifa.net/players/146/536/22_120.png,Jesús Navas
2900000.0,2590082.61834687,309917.38165313005,https://cdn.sofifa.net/players/152/729/22_120.png,Piqué
2100000.0,2553329.208001107,-453329.208001107,https://cdn.sofifa.net/players/175/943/22_120.png,D. Mertens
500000.0,669163.0740363002,-169163.07403630018,https://cdn.sofifa.net/players/181/291/22_120.png,G. Wijnaldum
900000.0,759206.9364157617,140793.0635842383,https://cdn.sofifa.net/players/183/711/22_120.png,J. Henderson
1300000.0,764401.2856692374,535598.7143307626,https://cdn.sofifa.net/players/184/134/22_120.png,Fernando
2400000.0,2689925.1851333976,-289925.1851333976,https://cdn.sofifa.net/players/186/345/22_120.png,K. Trippier
14500000.0,13475438.178367853,1024561.8216321468,https://cdn.sofifa.net/players/192/629/22_120.png,Iago Aspas
1300000.0,1338211.1064269543,-38211.10642695427,https://cdn.sofifa.net/players/197/445/22_120.png,D. Alaba
1000000.0,892098.0251862109,107901.97481378913,https://cdn.sofifa.net/players/198/706/22_120.png,Luis Alberto
4100000.0,4339482.7067810595,-239482.7067810595,https://cdn.sofifa.net/players/199/434/22_120.png,D. Tadić
15000000.0,16185309.228058845,-1185309.2280588448,https://cdn.sofifa.net/players/199/451/22_120.png,W. Ben Yedder
3600000.0,3338185.693618059,261814.30638194084,https://cdn.sofifa.net/players/200/458/22_120.png,L. Digne
6000000.0,6321420.749996185,-321420.7499961853,https://cdn.sofifa.net/players/200/647/22_120.png,J. Iličić
31500000.0,30378504.977097154,1121495.0229028463,https://cdn.sofifa.net/players/203/263/22_120.png,H. Maguire
1600000.0,1418466.4867440462,181533.5132559538,https://cdn.sofifa.net/players/204/639/22_120.png,S. Savić
1100000.0,1071253.4271809459,28746.572819054127,https://cdn.sofifa.net/players/204/923/22_120.png,M. Sabitzer
825000.0,536887.885263443,288112.114736557,https://cdn.sofifa.net/players/205/988/22_120.png,L. Shaw
1400000.0,1886821.26692456,-486821.26692456007,https://cdn.sofifa.net/players/206/517/22_120.png,J. Grealish
975000.0,586711.1574411988,388288.8425588012,https://cdn.sofifa.net/players/207/862/22_120.png,M. Ginter
925000.0,970182.4449187517,-45182.44491875172,https://cdn.sofifa.net/players/207/863/22_120.png,Felipe
1800000.0,1930906.7876100838,-130906.78761008382,https://cdn.sofifa.net/players/208/418/22_120.png,Y. Carrasco
1000000.0,931434.7063023448,68565.2936976552,https://cdn.sofifa.net/players/208/574/22_120.png,F. Kostić
675000.0,939256.8780660629,-264256.8780660629,https://cdn.sofifa.net/players/208/670/22_120.png,H. Ziyech
3300000.0,3358597.6165878475,-58597.61658784747,https://cdn.sofifa.net/players/209/889/22_120.png,R. Guerreiro
1600000.0,2191774.893319547,-591774.8933195472,https://cdn.sofifa.net/players/210/243/22_120.png,Ricardo Pereira
3300000.0,3985549.4519818425,-685549.4519818425,https://cdn.sofifa.net/players/212/188/22_120.png,T. Werner
9000000.0,9468224.496552765,-468224.49655276537,https://cdn.sofifa.net/players/216/352/22_120.png,M. Brozović
3500000.0,2506246.076786101,993753.9232138991,https://cdn.sofifa.net/players/216/393/22_120.png,Y. Tielemans
2700000.0,3149028.982916534,-449028.98291653395,https://cdn.sofifa.net/players/216/460/22_120.png,J. Giménez
3100000.0,3322343.1846516132,-222343.18465161324,https://cdn.sofifa.net/players/216/594/22_120.png,N. Fekir
2000000.0,2590696.3361397088,-590696.3361397088,https://cdn.sofifa.net/players/222/492/22_120.png,L. Sané
2700000.0,2151979.5218844414,548020.4781155586,https://cdn.sofifa.net/players/224/232/22_120.png,N. Barella
5000000.0,6467805.659819007,-1467805.659819007,https://cdn.sofifa.net/players/224/334/22_120.png,M. Acuña
400000.0,426447.6060683131,-26447.60606831312,https://cdn.sofifa.net/players/228/941/22_120.png,André Silva
2300000.0,1556354.693032056,743645.3069679439,https://cdn.sofifa.net/players/230/938/22_120.png,F. Kessié
500000.0,-125008.69564896822,625008.6956489682,https://cdn.sofifa.net/players/232/656/22_120.png,T. Hernández
3100000.0,2517140.0393443704,582859.9606556296,https://cdn.sofifa.net/players/235/790/22_120.png,K. Havertz
425000.0,601482.2650550902,-176482.2650550902,https://cdn.sofifa.net/players/237/692/22_120.png,P. Foden
950000.0,867742.0975869,82257.9024131,https://cdn.sofifa.net/players/135/507/22_120.png,Fernandinho
1000000.0,855980.3713538051,144019.62864619493,https://cdn.sofifa.net/players/169/416/22_120.png,C. Vela
275000.0,-258658.7699815631,533658.7699815631,https://cdn.sofifa.net/players/177/413/22_120.png,A. Witsel
1500000.0,1113031.1051714122,386968.89482858777,https://cdn.sofifa.net/players/179/645/22_120.png,S. Kjær
1000000.0,776868.0979118645,223131.90208813548,https://cdn.sofifa.net/players/180/930/22_120.png,E. Džeko
6000000.0,4620442.469300926,1379557.5306990743,https://cdn.sofifa.net/players/183/907/22_120.png,J. Boateng
1500000.0,1947419.475372523,-447419.47537252307,https://cdn.sofifa.net/players/184/432/22_120.png,Azpilicueta
1000000.0,1167050.0250534117,-167050.02505341172,https://cdn.sofifa.net/players/187/961/22_120.png,Paulinho
1200000.0,919279.0545206964,280720.9454793036,https://cdn.sofifa.net/players/189/575/22_120.png,Muniain
27500000.0,26651101.419140697,848898.5808593035,https://cdn.sofifa.net/players/190/286/22_120.png,Canales
850000.0,971322.8867643476,-121322.88676434755,https://cdn.sofifa.net/players/191/043/22_120.png,Alex Sandro
575000.0,418536.1289052665,156463.87109473348,https://cdn.sofifa.net/players/192/774/22_120.png,K. Manolas
525000.0,250832.24134600163,274167.7586539984,https://cdn.sofifa.net/players/192/883/22_120.png,H. Mkhitaryan
190000.0,-249746.09933447838,439746.0993344784,https://cdn.sofifa.net/players/193/082/22_120.png,J. Cuadrado
2300000.0,1859277.067623794,440722.9323762059,https://cdn.sofifa.net/players/197/061/22_120.png,J. Matip
625000.0,543159.8666472733,81840.1333527267,https://cdn.sofifa.net/players/197/655/22_120.png,S. Coates
700000.0,457141.1762243211,242858.82377567887,https://cdn.sofifa.net/players/199/845/22_120.png,F. Acerbi
27000000.0,29337827.938218057,-2337827.938218057,https://cdn.sofifa.net/players/199/914/22_120.png,Allan
600000.0,846131.9574379325,-246131.9574379325,https://cdn.sofifa.net/players/200/610/22_120.png,K. Volland
15000000.0,15188711.97225973,-188711.9722597301,https://cdn.sofifa.net/players/201/399/22_120.png,M. Icardi
9000000.0,10050222.392267615,-1050222.3922676146,https://cdn.sofifa.net/players/202/884/22_120.png,L. Spinazzola
1700000.0,2205501.446810186,-505501.4468101859,https://cdn.sofifa.net/players/203/574/22_120.png,J. Stones
1200000.0,1136721.8943096101,63278.10569038987,https://cdn.sofifa.net/players/204/838/22_120.png,R. Jiménez
29500000.0,27180368.23700948,2319631.7629905194,https://cdn.sofifa.net/players/205/452/22_120.png,A. Rüdiger
1000000.0,234118.09550625086,765881.9044937491,https://cdn.sofifa.net/players/205/632/22_120.png,L. Ocampos
1000000.0,944813.4788229465,55186.52117705345,https://cdn.sofifa.net/players/207/410/22_120.png,M. Kovačić
41500000.0,41118267.624915704,381732.37508429587,https://cdn.sofifa.net/players/209/989/22_120.png,T. Partey
23000000.0,23983308.197609276,-983308.1976092756,https://cdn.sofifa.net/players/211/688/22_120.png,Gayà
1400000.0,1691572.8214780986,-291572.82147809863,https://cdn.sofifa.net/players/213/565/22_120.png,T. Lemar
1700000.0,1407645.0259058177,292354.97409418225,https://cdn.sofifa.net/players/213/648/22_120.png,P. Højbjerg
6500000.0,5785386.416126609,714613.5838733912,https://cdn.sofifa.net/players/214/997/22_120.png,Á. Correa
1000000.0,979965.2930393219,20034.7069606781,https://cdn.sofifa.net/players/215/333/22_120.png,D. Zapata
725000.0,764768.5236138105,-39768.52361381054,https://cdn.sofifa.net/players/216/354/22_120.png,A. Kramarić
1600000.0,750328.6963935494,849671.3036064506,https://cdn.sofifa.net/players/220/651/22_120.png,Angeliño
5500000.0,6270466.640462369,-770466.6404623687,https://cdn.sofifa.net/players/220/814/22_120.png,L. Hernández
200000.0,286165.95937138796,-86165.95937138796,https://cdn.sofifa.net/players/220/834/22_120.png,Marco Asensio
475000.0,374353.8708458841,100646.12915411592,https://cdn.sofifa.net/players/223/689/22_120.png,W. Weghorst
300000.0,337695.81051293015,-37695.810512930155,https://cdn.sofifa.net/players/223/697/22_120.png,R. Gosens
3100000.0,2671185.314391196,428814.6856088042,https://cdn.sofifa.net/players/225/193/22_120.png,Merino
850000.0,909885.5280418992,-59885.528041899204,https://cdn.sofifa.net/players/225/850/22_120.png,P. Kimpembe
6000000.0,5579635.534525573,420364.46547442675,https://cdn.sofifa.net/players/228/618/22_120.png,F. Mendy
140000.0,321497.35569676757,-181497.35569676757,https://cdn.sofifa.net/players/229/880/22_120.png,A. Wan-Bissaka
575000.0,411864.5102711618,163135.4897288382,https://cdn.sofifa.net/players/230/481/22_120.png,Ronaldo Cabrais
2100000.0,3452700.1167836487,-1352700.1167836487,https://cdn.sofifa.net/players/230/658/22_120.png,Arthur
475000.0,1002327.7050738335,-527327.7050738335,https://cdn.sofifa.net/players/230/666/22_120.png,Gabriel Jesus
4000000.0,3932010.7587400973,67989.24125990272,https://cdn.sofifa.net/players/231/443/22_120.png,O. Dembélé
3100000.0,2957815.8545939922,142184.14540600777,https://cdn.sofifa.net/players/233/064/22_120.png,M. Mount
3600000.0,3848057.9707427025,-248057.97074270248,https://cdn.sofifa.net/players/239/053/22_120.png,F. Valverde
2300000.0,2397701.8198420405,-97701.81984204054,https://cdn.sofifa.net/players/242/444/22_120.png,João Félix
2800000.0,2750853.8938305676,49146.1061694324,https://cdn.sofifa.net/players/120/533/22_120.png,Pepe
38000000.0,35410906.04731473,2589093.9526852667,https://cdn.sofifa.net/players/157/481/22_120.png,Raúl Albiol
1400000.0,1350523.6852094233,49476.3147905767,https://cdn.sofifa.net/players/168/651/22_120.png,I. Rakitić
1900000.0,2138065.677285582,-238065.67728558183,https://cdn.sofifa.net/players/173/731/22_120.png,G. Bale
2400000.0,2643240.7750822008,-243240.77508220077,https://cdn.sofifa.net/players/178/562/22_120.png,É. Banega
1700000.0,1816271.4371709526,-116271.43717095256,https://cdn.sofifa.net/players/183/512/22_120.png,Yuri Berchiche
6500000.0,7271758.033624738,-771758.0336247385,https://cdn.sofifa.net/players/187/072/22_120.png,L. Stindl
975000.0,981069.5554791987,-6069.555479198694,https://cdn.sofifa.net/players/188/152/22_120.png,Oscar
3100000.0,2642638.256436348,457361.74356365204,https://cdn.sofifa.net/players/189/242/22_120.png,Coutinho
850000.0,816335.1475922167,33664.85240778327,https://cdn.sofifa.net/players/190/460/22_120.png,C. Eriksen
1700000.0,1486045.9106504917,213954.0893495083,https://cdn.sofifa.net/players/190/815/22_120.png,D. Blind
1000000.0,1186086.013600111,-186086.013600111,https://cdn.sofifa.net/players/192/318/22_120.png,M. Götze
1600000.0,1907746.4502815306,-307746.4502815306,https://cdn.sofifa.net/players/193/165/22_120.png,J. Corona
23000000.0,22491063.5135978,508936.4864021987,https://cdn.sofifa.net/players/193/301/22_120.png,A. Lacazette
4700000.0,4611962.641974509,88037.35802549124,https://cdn.sofifa.net/players/193/474/22_120.png,I. Gueye
675000.0,564874.6925271153,110125.30747288465,https://cdn.sofifa.net/players/193/525/22_120.png,Mário Fernandes
14500000.0,13325913.076568395,1174086.923431605,https://cdn.sofifa.net/players/197/781/22_120.png,Isco
275000.0,74751.16659137607,200248.83340862393,https://cdn.sofifa.net/players/198/717/22_120.png,W. Zaha
137500000.0,125011982.86288467,12488017.13711533,https://cdn.sofifa.net/players/199/110/22_120.png,L. Muriel
2500000.0,2982734.471818447,-482734.4718184471,https://cdn.sofifa.net/players/199/823/22_120.png,Campaña
6500000.0,7027796.599950135,-527796.5999501348,https://cdn.sofifa.net/players/201/305/22_120.png,Gabriel Paulista
2200000.0,2073514.908929795,126485.09107020497,https://cdn.sofifa.net/players/201/519/22_120.png,J. Veretout
22000000.0,24036658.7016498,-2036658.7016498,https://cdn.sofifa.net/players/202/651/22_120.png,Suso
700000.0,348135.72137746215,351864.27862253785,https://cdn.sofifa.net/players/203/486/22_120.png,T. Hazard
2600000.0,2730552.7207812667,-130552.72078126669,https://cdn.sofifa.net/players/205/069/22_120.png,Juan Bernat
650000.0,91615.9502132535,558384.0497867465,https://cdn.sofifa.net/players/205/070/22_120.png,Portu
3000000.0,2690212.507419139,309787.49258086085,https://cdn.sofifa.net/players/208/128/22_120.png,H. Çalhanoğlu
5000000.0,5259786.856212258,-259786.85621225834,https://cdn.sofifa.net/players/208/333/22_120.png,E. Can
1900000.0,2265734.563098848,-365734.56309884787,https://cdn.sofifa.net/players/208/461/22_120.png,M. de Roon
1100000.0,968868.9500770569,131131.04992294312,https://cdn.sofifa.net/players/210/035/22_120.png,Grimaldo
3700000.0,4274870.073942155,-574870.0739421546,https://cdn.sofifa.net/players/210/413/22_120.png,A. Romagnoli
1700000.0,1618508.9556380808,81491.04436191916,https://cdn.sofifa.net/players/210/935/22_120.png,D. Berardi
1400000.0,963723.240834713,436276.759165287,https://cdn.sofifa.net/players/211/256/22_120.png,N. Tagliafico
11500000.0,10833966.545061111,666033.4549388885,https://cdn.sofifa.net/players/212/190/22_120.png,N. Süle
2000000.0,2210616.2724223435,-210616.2724223435,https://cdn.sofifa.net/players/212/462/22_120.png,Alex Telles
1700000.0,1089781.609416306,610218.390583694,https://cdn.sofifa.net/players/212/523/22_120.png,Anderson Talisca
4300000.0,5173428.80131036,-873428.8013103604,https://cdn.sofifa.net/players/212/616/22_120.png,R. De Paul
400000.0,378542.7414840758,21457.258515924215,https://cdn.sofifa.net/players/216/547/22_120.png,Rafa
24500000.0,22292566.283627182,2207433.7163728178,https://cdn.sofifa.net/players/219/693/22_120.png,Diego Carlos
1600000.0,1969666.7079627812,-369666.7079627812,https://cdn.sofifa.net/players/220/018/22_120.png,A. Rebić
300000.0,-486535.61965835094,786535.619658351,https://cdn.sofifa.net/players/220/440/22_120.png,C. Lenglet
1000000.0,827146.1105906665,172853.88940933347,https://cdn.sofifa.net/players/220/697/22_120.png,J. Maddison
325000.0,122595.39046058059,202404.6095394194,https://cdn.sofifa.net/players/222/077/22_120.png,M. Locatelli
750000.0,710308.657358408,39691.342641592026,https://cdn.sofifa.net/players/222/665/22_120.png,M. Ødegaard
2200000.0,2318936.287211299,-118936.28721129894,https://cdn.sofifa.net/players/224/293/22_120.png,Rúben Neves
450000.0,275675.4241387844,174324.5758612156,https://cdn.sofifa.net/players/224/458/22_120.png,Diogo Jota
21000000.0,22920751.823902443,-1920751.823902443,https://cdn.sofifa.net/players/225/100/22_120.png,J. Gomez
230000.0,-419106.11676484346,649106.1167648435,https://cdn.sofifa.net/players/226/271/22_120.png,Fabián
18500000.0,19299554.768050432,-799554.7680504322,https://cdn.sofifa.net/players/227/796/22_120.png,C. Pulisic
4000000.0,3960558.1226273775,39441.87737262249,https://cdn.sofifa.net/players/229/391/22_120.png,Palhinha
600000.0,258367.52431365848,341632.4756863415,https://cdn.sofifa.net/players/229/668/22_120.png,Mario Hermoso
1500000.0,1376527.5983792245,123472.40162077546,https://cdn.sofifa.net/players/229/906/22_120.png,L. Bailey
2200000.0,2241159.803558588,-41159.80355858803,https://cdn.sofifa.net/players/229/984/22_120.png,B. Chilwell
2500000.0,2939980.238481134,-439980.2384811342,https://cdn.sofifa.net/players/231/943/22_120.png,Richarlison
28000000.0,29162941.471832156,-1162941.4718321562,https://cdn.sofifa.net/players/233/096/22_120.png,D. Dumfries
825000.0,1028823.6010679007,-203823.60106790066,https://cdn.sofifa.net/players/233/419/22_120.png,Raphinha
1800000.0,2162844.5141593516,-362844.5141593516,https://cdn.sofifa.net/players/233/731/22_120.png,A. Isak
650000.0,555389.8789412677,94610.12105873227,https://cdn.sofifa.net/players/234/378/22_120.png,D. Rice
3500000.0,4376055.901842624,-876055.901842624,https://cdn.sofifa.net/players/234/396/22_120.png,A. Davies
600000.0,754844.8995803297,-154844.89958032966,https://cdn.sofifa.net/players/234/943/22_120.png,F. Neuhaus
575000.0,679754.5223803222,-104754.52238032222,https://cdn.sofifa.net/players/235/410/22_120.png,Y. En-Nesyri
525000.0,893319.846788466,-368319.846788466,https://cdn.sofifa.net/players/235/569/22_120.png,T. Ndombele
850000.0,791611.5634473264,58388.43655267358,https://cdn.sofifa.net/players/236/792/22_120.png,T. Souček
30000000.0,33621039.0658745,-3621039.065874502,https://cdn.sofifa.net/players/241/461/22_120.png,Ferran Torres
2700000.0,2717979.769919127,-17979.769919127226,https://cdn.sofifa.net/players/241/464/22_120.png,Pau Torres
1500000.0,1430637.0003243089,69362.99967569113,https://cdn.sofifa.net/players/244/260/22_120.png,Dani Olmo
1800000.0,1794582.5719661713,5417.428033828735,https://cdn.sofifa.net/players/045/186/22_120.png,Joaquín
42500000.0,41888830.45493248,611169.545067519,https://cdn.sofifa.net/players/124/375/22_120.png,B. Yılmaz
725000.0,162001.06795313954,562998.9320468605,https://cdn.sofifa.net/players/139/068/22_120.png,Nani
2700000.0,2687563.5564584136,12436.443541586399,https://cdn.sofifa.net/players/153/244/22_120.png,A. Gignac
3600000.0,3483196.431489438,116803.56851056218,https://cdn.sofifa.net/players/156/519/22_120.png,H. Herrera
21000000.0,20450271.1152976,549728.8847023994,https://cdn.sofifa.net/players/167/664/22_120.png,G. Higuaín
1800000.0,2556460.0265718102,-756460.0265718102,https://cdn.sofifa.net/players/171/791/22_120.png,José Fonte
575000.0,752626.0060861707,-177626.00608617067,https://cdn.sofifa.net/players/172/871/22_120.png,J. Vertonghen
725000.0,1006833.1872644722,-281833.18726447225,https://cdn.sofifa.net/players/176/266/22_120.png,Lucas Leiva
725000.0,532925.2037371397,192074.7962628603,https://cdn.sofifa.net/players/181/458/22_120.png,I. Perišić
500000.0,692686.4140138924,-192686.4140138924,https://cdn.sofifa.net/players/181/872/22_120.png,A. Vidal
275000.0,359961.91910260916,-84961.91910260916,https://cdn.sofifa.net/players/183/574/22_120.png,M. Kruse
230000.0,739696.9257488847,-509696.9257488847,https://cdn.sofifa.net/players/184/200/22_120.png,M. Arnautović
2300000.0,2365668.3371097147,-65668.33710971475,https://cdn.sofifa.net/players/187/754/22_120.png,Marlos
12500000.0,13281310.078725517,-781310.0787255168,https://cdn.sofifa.net/players/190/674/22_120.png,B. André
1100000.0,1380006.4822799563,-280006.48227995634,https://cdn.sofifa.net/players/192/366/22_120.png,N. Otamendi
130000.0,-52947.51538857818,182947.51538857818,https://cdn.sofifa.net/players/193/283/22_120.png,T. Delaney
750000.0,842595.0333082378,-92595.03330823779,https://cdn.sofifa.net/players/193/983/22_120.png,A. Delort
625000.0,429099.09538319707,195900.90461680293,https://cdn.sofifa.net/players/195/365/22_120.png,K. Kampl
